"gene","gene_measured","donor1_effect","donor2_effect","donor2_p2_effect","donor2_p5_effect","median_donor_effect","absolute_median_donor_effect","retained_after_stimulation_all_strata","licensing_classification","classification_rule","source_url"
"ST14","YES",-0.000255330332106226,0.00674005877643681,0.0134801175528736,0,0.00324236422216529,0.00349769455427152,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"ST6GAL1","YES",2.40417347283799,0.738861737992163,-0.149563654395488,1.62728713037981,1.57151760541508,1.57151760541508,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"STX1A","YES",0.89801206353093,-1.56346821150269,-1.59812886254352,-1.52880756046185,-0.332728073985879,1.23074013751681,"NO","DONOR_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"SYT1","YES",0.195917443671994,-1.36922866226057,-1.94355199327299,-0.79490533124815,-0.586655609294287,0.782573052966281,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TAC1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TAC3","YES",0,0.824383400270977,1.64876680054195,0,0.412191700135488,0.412191700135488,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TAC4","YES",-0.0251517765535686,0.032880679556185,0.0657613591123699,0,0.00386445150130816,0.0290162280548768,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TAFA4","NO",,,,,,,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TARM1","YES",0,-0.00341616917788391,0,-0.00683233835576781,-0.00170808458894195,0.00170808458894195,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TCN1","YES",0,-0.00333074704397815,-0.00666149408795631,0,-0.00166537352198908,0.00166537352198908,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TCN2","YES",0.031789182441177,0.321033835450095,0.463487601773925,0.178580069126265,0.176411508945636,0.176411508945636,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TCTN1","YES",-1.22234586334584,-0.591608420817008,-1.00983329571054,-0.173383545923477,-0.906977142081423,0.906977142081423,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TCTN3","YES",-0.860033943112206,-0.477489644371004,-0.629754730681558,-0.325224558060449,-0.668761793741605,0.668761793741605,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TDGF1","YES",0.00213628131653904,-0.04303015747543,-0.221519061792346,0.135458746841486,-0.0204469380794455,0.0225832193959845,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TDGF1P3","YES",0.0786165336872283,-0.202461313979926,-0.207872807718823,-0.197049820241029,-0.0619223901463487,0.140538923833577,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TECTB","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TEX101","YES",0.110689016703146,-0.112517864854116,-0.133278073973788,-0.0917576557344433,-0.000914424075485157,0.111603440778631,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TF","YES",0.00603649583691562,0.023162193288879,-0.00666149408795631,0.0529858806657142,0.0145993445628973,0.0145993445628973,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TFF1","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TFF2","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TFPI","YES",-1.20657914799207,-0.102615639638636,-0.76940775071273,0.564176471435458,-0.654597393815354,0.654597393815354,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TG","YES",-0.0250043231958186,0.236692958980194,0.459955894978866,0.0134300229815219,0.105844317892188,0.130848641088006,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGFA","YES",1.50198294325517,0.52021001193268,0,1.04042002386536,1.01109647759393,1.01109647759393,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGFB1","YES",0.413920413836946,0.387880666936946,0.875167522068925,-0.0994061881950335,0.400900540386946,0.400900540386946,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGFB2","YES",-0.4545428274525,0.108990054849841,0.00678319977920096,0.211196909920481,-0.172776386301329,0.28176644115117,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGFB3","YES",-1.61286784131648,-0.480435796936837,-0.317511800142635,-0.64335979373104,-1.04665181912666,1.04665181912666,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGFBI","YES",-0.0849861341782767,0.440916909923888,-0.826169471202977,1.70800329105075,0.177965387872806,0.262951522051082,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGM2","YES",1.09633992132117,0.121711511146011,-0.181874947986605,0.425297970278627,0.609025716233589,0.609025716233589,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TGOLN2","YES",-0.43308828880504,-0.0239390839727385,-0.434331166951335,0.386452999005857,-0.228513686388889,0.228513686388889,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"THBS1","YES",-0.533080828418075,-0.511475324098755,-0.267191853146892,-0.755758795050619,-0.522278076258415,0.522278076258415,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"THBS2","YES",-3.84285556673256,-1.39870350367266,-1.08206222033636,-1.71534478700896,-2.62077953520261,2.62077953520261,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"THBS4","YES",-0.487592381742794,-0.121417161376855,-0.0514642346193845,-0.191370088134326,-0.304504771559825,0.304504771559825,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"THPO","YES",0,0,0,0,0,0,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"THY1","YES",-0.570071494177144,-0.282615448473555,-0.930535318741293,0.365304421794183,-0.426343471325349,0.426343471325349,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TIGIT","YES",0.0120478390946361,0.204932938472359,0.409865876944717,0,0.108490388783497,0.108490388783497,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TIMD4","YES",0,-0.00333074704397815,-0.00666149408795631,0,-0.00166537352198908,0.00166537352198908,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TIMP1","YES",0.118075087148394,0.192403871294033,-0.27276907463464,0.657576817222707,0.155239479221213,0.155239479221213,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TIMP2","YES",-1.06030319285313,-0.421084222304186,-0.58864044948418,-0.253527995124192,-0.740693707578656,0.740693707578656,"YES","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TIMP3","YES",-1.71733099453928,-1.06719012341565,-1.37824576043687,-0.756134486394422,-1.39226055897746,1.39226055897746,"YES","LICENSING_CONSISTENT_DOWN","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TMEM190","YES",-0.330983322935024,-0.00994645505697136,-0.0198929101139427,0,-0.170464888995998,0.170464888995998,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TMPRSS6","YES",-0.0848527096110042,-0.378333524105756,-0.756667048211511,0,-0.23159311685838,0.23159311685838,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNC","YES",2.4514153750046,2.36481094043109,2.71981504139712,2.00980683946506,2.40811315771785,2.40811315771785,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNF","YES",0,1.26204593601057,2.10542905395884,0.418662818062303,0.631022968005285,0.631022968005285,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFRSF14","YES",2.65267695583021,3.18123161021584,2.56203190914192,3.80043131128975,2.91695428302302,2.91695428302302,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF10","YES",6.10978794604194,6.27770875880258,6.13916178335622,6.41625573424894,6.19374835242226,6.19374835242226,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF11","YES",-0.000255330332106226,-0.00985379277140618,-0.0197075855428124,0,-0.0050545615517562,0.0050545615517562,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF12","YES",-0.399910853640439,-0.116134264508362,-0.268605644527362,0.0363371155106385,-0.2580225590744,0.2580225590744,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF13","YES",0,0.290400595143726,0,0.580801190287452,0.145200297571863,0.145200297571863,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF13B","YES",5.14276668060019,6.63169448539032,5.37827164170675,7.88511732907388,5.88723058299525,5.88723058299525,"YES","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF14","YES",0.0227513617378026,-0.244277772338899,-0.230202440693456,-0.258353103984343,-0.110763205300548,0.133514567038351,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF15","YES",0.918032168409607,2.87233930309064,3.29789043706065,2.44678816912063,1.89518573575012,1.89518573575012,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF18","YES",0.0120478390946361,-0.110849536713744,0.720486073677006,-0.942185147104494,-0.0494008488095541,0.0614486879041902,"NO","PASSAGE_DEPENDENT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF4","YES",1.31810251513358,0.673353404146763,0.625110556521645,0.72159625177188,0.995727959640172,0.995727959640172,"YES","LICENSING_CONSISTENT_UP","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
"TNFSF8","YES",-0.299662095792676,0,0,0,-0.149831047896338,0.149831047896338,"NO","NO_CLEAR_LICENSING_EFFECT","donor/passage rules frozen before outcomes; no cell-level P value","results/03_phase3/licensing/licensing_effect_by_donor_passage.csv|config/phase3_analysis.json"
